date,hotel,is_canceled,adr,stays_in_weekend_nights,stays_in_week_nights,market_segment,country,lead_time,revenue
2016-10-10,City Hotel,0,213.0,1,3,Online TA,CHE,22,852.0
2016-10-10,City Hotel,1,120.0,1,0,Offline TA/TO,PRT,111,120.0
2016-10-10,City Hotel,0,120.0,1,2,Offline TA/TO,BRA,180,360.0
2016-10-10,City Hotel,0,80.0,1,2,Offline TA/TO,FRA,0,240.0
2016-10-10,City Hotel,1,120.0,1,0,Offline TA/TO,PRT,76,120.0
2016-10-10,City Hotel,1,120.0,1,0,Offline TA/TO,PRT,111,120.0
2016-10-10,City Hotel,0,80.75,1,2,Offline TA/TO,DEU,279,242.25
2016-10-10,City Hotel,1,108.0,1,0,Online TA,PRT,59,108.0
2016-10-10,City Hotel,1,120.0,1,0,Offline TA/TO,PRT,111,120.0
2016-10-10,City Hotel,1,120.0,1,0,Offline TA/TO,PRT,111,120.0
2016-10-10,City Hotel,0,120.0,1,2,Offline TA/TO,PRT,180,360.0
2016-10-10,City Hotel,1,108.0,1,0,Online TA,FRA,131,108.0
2016-10-10,City Hotel,0,107.0,1,2,Offline TA/TO,GBR,21,321.0
2016-10-10,City Hotel,1,120.0,1,0,Offline TA/TO,PRT,76,120.0
2016-10-10,City Hotel,1,120.0,1,0,Offline TA/TO,PRT,111,120.0
2016-10-10,City Hotel,1,120.0,1,0,Offline TA/TO,PRT,111,120.0
2016-10-10,City Hotel,1,108.0,1,0,Online TA,FRA,131,108.0
2016-10-10,City Hotel,1,120.0,1,0,Offline TA/TO,PRT,111,120.0
2016-10-10,City Hotel,1,102.6,1,3,Online TA,GBR,180,410.4
2016-10-10,City Hotel,0,158.4,1,3,Online TA,DEU,49,633.6
2016-10-10,City Hotel,0,132.3,1,3,Online TA,CHE,98,529.2
2016-10-10,City Hotel,1,120.0,1,0,Offline TA/TO,PRT,111,120.0
2016-10-10,City Hotel,0,113.4,1,3,Online TA,NLD,185,453.6
2016-10-10,City Hotel,0,113.4,1,3,Online TA,NLD,185,453.6
2016-10-10,City Hotel,0,113.4,1,3,Online TA,NLD,185,453.6
2016-10-10,City Hotel,0,190.8,1,3,Online TA,NLD,81,763.2
2016-10-10,City Hotel,0,115.0,1,3,Offline TA/TO,ESP,24,460.0
2016-10-10,City Hotel,0,85.0,1,3,Offline TA/TO,FRA,18,340.0
2016-10-10,City Hotel,0,164.0,1,3,Online TA,NLD,21,656.0
2016-10-10,City Hotel,1,126.0,1,0,Online TA,DEU,42,126.0
2016-10-10,City Hotel,1,108.0,1,0,Online TA,FRA,131,108.0
2016-10-10,City Hotel,1,120.0,1,0,Offline TA/TO,PRT,76,120.0
2016-10-10,City Hotel,1,120.0,1,0,Offline TA/TO,PRT,76,120.0
2016-10-10,City Hotel,1,108.0,1,0,Online TA,FRA,131,108.0
2016-10-10,City Hotel,1,120.0,1,0,Offline TA/TO,PRT,76,120.0
2016-10-10,City Hotel,0,151.2,1,3,Online TA,DEU,53,604.8
2016-10-10,City Hotel,0,90.95,1,3,Offline TA/TO,IRL,82,363.8
2016-10-10,City Hotel,1,120.0,1,0,Offline TA/TO,PRT,76,120.0
2016-10-10,City Hotel,1,120.0,1,0,Offline TA/TO,PRT,76,120.0
2016-10-10,City Hotel,0,175.0,1,3,Online TA,CHE,2,700.0
2016-10-10,City Hotel,0,80.75,1,3,Offline TA/TO,DEU,112,323.0
2016-10-10,City Hotel,0,130.0,1,2,Offline TA/TO,FRA,180,390.0
2016-10-10,Resort Hotel,0,80.0,1,2,Direct,GBR,0,240.0
2016-10-10,City Hotel,0,99.96,1,3,Offline TA/TO,FRA,77,399.84
2016-10-10,City Hotel,1,108.0,1,0,Online TA,FRA,131,108.0
2016-10-10,City Hotel,1,120.0,1,0,Offline TA/TO,PRT,111,120.0
2016-10-10,City Hotel,1,118.8,1,1,Online TA,KOR,89,237.6
2016-10-10,City Hotel,1,120.0,1,0,Offline TA/TO,PRT,111,120.0
2016-10-10,City Hotel,1,113.4,1,3,Online TA,DEU,180,453.6
2016-10-10,City Hotel,0,120.0,1,2,Offline TA/TO,USA,180,360.0
2016-10-10,City Hotel,1,118.8,1,2,Online TA,CN,110,356.4
2016-10-10,City Hotel,0,120.0,1,2,Offline TA/TO,PRT,180,360.0
2016-10-10,City Hotel,1,151.2,1,3,Online TA,NLD,88,604.8
2016-10-10,City Hotel,1,132.3,1,3,Online TA,ITA,58,529.2
2016-10-10,City Hotel,1,102.51,1,4,Online TA,NLD,269,512.5500000000001
2016-10-10,City Hotel,1,108.0,1,3,Online TA,NOR,88,432.0
2016-10-10,City Hotel,1,132.3,1,3,Online TA,IRL,83,529.2
2016-10-10,City Hotel,1,106.0,1,2,Corporate,PRT,227,318.0
2016-10-10,City Hotel,1,132.3,1,5,Online TA,NOR,129,793.8000000000001
2016-10-10,City Hotel,1,132.3,1,5,Online TA,NOR,129,793.8000000000001
2016-10-10,City Hotel,0,120.0,1,2,Offline TA/TO,USA,111,360.0
2016-10-10,City Hotel,1,132.3,1,5,Online TA,NOR,129,793.8000000000001
2016-10-10,City Hotel,1,119.07,1,3,Online TA,CHN,81,476.28
2016-10-10,City Hotel,0,90.0,1,2,Offline TA/TO,PRT,0,270.0
2016-10-10,City Hotel,1,132.3,1,5,Online TA,NOR,129,793.8000000000001
2016-10-10,City Hotel,1,139.5,3,9,Online TA,AGO,52,1674.0
2016-10-10,City Hotel,1,148.28,1,3,Online TA,CHN,32,593.12
2016-10-10,City Hotel,1,132.3,1,5,Online TA,NOR,129,793.8000000000001
2016-10-10,City Hotel,1,224.0,1,2,Direct,ESP,18,672.0
2016-10-10,City Hotel,1,132.3,1,2,Online TA,IRL,68,396.90000000000003
2016-10-10,City Hotel,1,186.0,1,3,Online TA,ITA,33,744.0
2016-10-10,City Hotel,1,144.9,1,2,Online TA,CHN,27,434.70000000000005
2016-10-10,City Hotel,0,120.0,1,2,Offline TA/TO,USA,180,360.0
2016-10-10,City Hotel,0,120.0,1,2,Offline TA/TO,PRT,111,360.0
2016-10-10,City Hotel,0,120.0,1,2,Offline TA/TO,GUY,180,360.0
2016-10-10,City Hotel,1,118.8,1,2,Online TA,IRL,54,356.4
2016-10-10,City Hotel,0,120.0,1,2,Offline TA/TO,USA,180,360.0
2016-10-10,City Hotel,0,120.0,1,2,Offline TA/TO,PRT,180,360.0
2016-10-10,City Hotel,1,119.07,1,3,Online TA,CHN,81,476.28
2016-10-10,City Hotel,1,108.0,1,2,Online TA,FRA,86,324.0
2016-10-11,City Hotel,0,153.0,0,1,Direct,FRA,1,153.0
2016-10-11,City Hotel,1,250.0,0,1,Offline TA/TO,PRT,181,250.0
2016-10-11,City Hotel,0,139.5,0,3,Online TA,AUT,48,418.5
2016-10-11,City Hotel,0,92.98,0,1,Online TA,FRA,2,92.98
2016-10-11,Resort Hotel,0,101.0,0,2,Online TA,ESP,4,202.0
2016-10-11,City Hotel,1,120.0,0,2,Offline TA/TO,PRT,181,240.0
2016-10-11,City Hotel,0,250.0,0,1,Offline TA/TO,FRA,181,250.0
2016-10-11,Resort Hotel,0,67.5,0,2,Offline TA/TO,PRT,1,135.0
2016-10-11,City Hotel,1,108.0,0,1,Online TA,FRA,109,108.0
2016-10-11,City Hotel,0,126.0,0,1,Online TA,BRA,49,126.0
2016-10-11,Resort Hotel,0,58.0,0,1,Online TA,ESP,29,58.0
2016-10-11,Resort Hotel,0,56.0,0,1,Online TA,FRA,5,56.0
2016-10-11,Resort Hotel,0,58.0,0,1,Online TA,ESP,29,58.0
2016-10-11,City Hotel,1,98.1,0,1,Online TA,FRA,183,98.1
2016-10-11,Resort Hotel,0,62.0,0,1,Online TA,NLD,1,62.0
2016-10-11,Resort Hotel,0,90.0,0,1,Online TA,ESP,11,90.0
2016-10-11,Resort Hotel,0,46.96,0,1,Online TA,USA,2,46.96
2016-10-11,Resort Hotel,0,65.0,0,1,Online TA,ESP,1,65.0
2016-10-11,Resort Hotel,0,60.0,0,1,Online TA,FRA,18,60.0
2016-10-11,Resort Hotel,0,96.0,0,2,Direct,USA,0,192.0
2016-10-11,City Hotel,0,108.0,0,3,Online TA,GBR,47,324.0
2016-10-11,City Hotel,1,99.71,0,2,Direct,PRT,67,199.42
2016-10-11,City Hotel,0,0.0,0,0,Online TA,PRT,0,0.0
2016-10-11,Resort Hotel,0,81.0,0,1,Online TA,GBR,18,81.0
2016-10-11,Resort Hotel,0,76.0,0,1,Direct,PRT,0,76.0
2016-10-11,City Hotel,0,160.0,0,3,Direct,DEU,24,480.0
2016-10-11,City Hotel,1,250.0,0,1,Offline TA/TO,PRT,181,250.0
2016-10-11,Resort Hotel,0,103.0,0,1,Online TA,ESP,1,103.0
2016-10-11,Resort Hotel,0,101.0,1,5,Groups,GBR,363,606.0
2016-10-11,City Hotel,1,78.48,0,1,Online TA,FRA,181,78.48
2016-10-11,Resort Hotel,0,81.0,2,7,Groups,AUT,214,729.0
2016-10-11,Resort Hotel,0,81.0,2,7,Groups,ITA,214,729.0
2016-10-11,City Hotel,0,95.0,0,3,Offline TA/TO,GBR,22,285.0
2016-10-11,Resort Hotel,0,78.81,2,5,Groups,GBR,318,551.6700000000001
2016-10-11,City Hotel,1,78.48,0,1,Online TA,FRA,181,78.48
2016-10-11,Resort Hotel,0,51.0,0,1,Online TA,BEL,13,51.0
2016-10-11,Resort Hotel,0,46.36,2,5,Groups,GBR,339,324.52
2016-10-11,Resort Hotel,0,78.81,2,5,Groups,GBR,339,551.6700000000001
2016-10-11,Resort Hotel,0,46.36,2,5,Groups,GBR,339,324.52
2016-10-11,City Hotel,1,108.0,0,1,Online TA,FRA,109,108.0
2016-10-11,Resort Hotel,0,80.81,2,5,Groups,GBR,339,565.6700000000001
2016-10-11,Resort Hotel,0,78.81,2,5,Groups,GBR,339,551.6700000000001
2016-10-11,City Hotel,1,98.1,0,1,Online TA,FRA,183,98.1
2016-10-11,Resort Hotel,0,71.36,2,5,Groups,GBR,339,499.52
2016-10-11,Resort Hotel,0,66.0,2,5,Groups,GBR,363,462.0
2016-10-11,City Hotel,1,250.0,0,1,Offline TA/TO,PRT,181,250.0
2016-10-11,City Hotel,1,108.0,0,1,Online TA,FRA,109,108.0
2016-10-11,City Hotel,1,108.0,0,1,Online TA,FRA,109,108.0
2016-10-11,City Hotel,0,108.0,0,3,Online TA,SWE,45,324.0
2016-10-11,City Hotel,0,65.0,0,3,Corporate,PRT,4,195.0
2016-10-11,Resort Hotel,0,57.6,0,3,Direct,PRT,18,172.8
2016-10-11,Resort Hotel,0,60.0,0,5,Groups,GBR,363,300.0
2016-10-11,Resort Hotel,0,81.0,2,7,Groups,CHL,214,729.0
2016-10-11,City Hotel,1,98.1,0,1,Online TA,FRA,183,98.1
2016-10-11,City Hotel,0,169.0,0,1,Online TA,PRT,2,169.0
2016-10-11,City Hotel,1,108.0,0,1,Online TA,IRL,53,108.0
2016-10-11,City Hotel,0,127.8,0,1,Online TA,IRL,60,127.8
2016-10-11,City Hotel,0,0.0,0,0,Offline TA/TO,TUN,0,0.0
2016-10-11,City Hotel,0,120.0,0,1,Offline TA/TO,ITA,181,120.0
2016-10-11,City Hotel,1,78.48,0,1,Online TA,FRA,181,78.48
2016-10-11,City Hotel,0,120.0,0,1,Offline TA/TO,DNK,181,120.0
2016-10-11,City Hotel,0,240.0,0,1,Online TA,FRA,3,240.0
2016-10-11,Resort Hotel,0,81.0,0,4,Groups,RUS,214,324.0
2016-10-11,Resort Hotel,0,58.0,0,5,Groups,RUS,363,290.0
2016-10-11,City Hotel,1,110.0,0,1,Corporate,PRT,4,110.0
2016-10-11,City Hotel,1,98.1,0,1,Online TA,FRA,181,98.1
2016-10-11,City Hotel,1,98.1,0,1,Online TA,DEU,183,98.1
2016-10-11,Resort Hotel,0,81.0,2,9,Groups,AUT,214,891.0
2016-10-11,City Hotel,0,67.0,0,1,Corporate,PRT,1,67.0
2016-10-11,City Hotel,1,98.1,0,1,Online TA,FRA,181,98.1
2016-10-11,City Hotel,0,126.0,0,3,Online TA,GBR,44,378.0
2016-10-11,City Hotel,0,116.65,0,3,Online TA,CHE,38,349.95000000000005
2016-10-11,City Hotel,1,98.1,0,1,Online TA,FRA,183,98.1
2016-10-11,Resort Hotel,0,46.8,0,1,Online TA,PRT,8,46.8
2016-10-11,City Hotel,1,108.0,0,1,Online TA,FRA,109,108.0
2016-10-11,City Hotel,1,120.0,0,2,Groups,PRT,26,240.0
2016-10-11,Resort Hotel,1,80.4,0,3,Direct,PRT,18,241.20000000000002
2016-10-11,Resort Hotel,1,95.0,0,2,Online TA,ESP,6,190.0
2016-10-11,City Hotel,0,120.0,0,2,Offline TA/TO,FRA,181,240.0
2016-10-11,City Hotel,0,120.0,0,2,Offline TA/TO,SWE,112,240.0
2016-10-11,City Hotel,0,140.0,0,2,Online TA,BEL,1,280.0
2016-10-11,Resort Hotel,1,57.6,0,1,Direct,PRT,5,57.6
2016-10-11,Resort Hotel,1,57.6,0,1,Direct,PRT,12,57.6
2016-10-11,Resort Hotel,1,51.0,0,1,Direct,PRT,1,51.0
2016-10-11,Resort Hotel,1,57.5,0,1,Direct,PRT,18,57.5
2016-10-11,City Hotel,0,120.0,0,2,Offline TA/TO,PRT,181,240.0
2016-10-11,City Hotel,0,154.0,0,2,Online TA,PRT,3,308.0
2016-10-11,Resort Hotel,0,42.0,0,1,Corporate,PRT,5,42.0
2016-10-11,Resort Hotel,1,81.0,0,3,Groups,PRT,18,243.0
2016-10-11,Resort Hotel,0,57.6,0,1,Direct,GBR,18,57.6
2016-10-11,Resort Hotel,0,66.0,0,1,Direct,GBR,18,66.0
2016-10-11,City Hotel,0,120.0,0,2,Offline TA/TO,FRA,181,240.0
2016-10-11,Resort Hotel,0,57.5,0,1,Direct,GBR,18,57.5
2016-10-11,City Hotel,0,120.0,0,2,Offline TA/TO,PRT,181,240.0
2016-10-11,Resort Hotel,0,57.5,0,1,Direct,GBR,18,57.5
2016-10-11,City Hotel,0,120.0,0,2,Offline TA/TO,FRA,181,240.0
2016-10-11,City Hotel,0,120.0,0,2,Offline TA/TO,FRA,181,240.0
2016-10-11,Resort Hotel,0,59.5,0,1,Direct,GBR,18,59.5
2016-10-11,Resort Hotel,0,57.5,0,1,Direct,GBR,18,57.5
2016-10-11,City Hotel,0,120.0,0,2,Offline TA/TO,FRA,181,240.0
2016-10-11,Resort Hotel,0,60.0,0,1,Direct,GBR,0,60.0
2016-10-11,Resort Hotel,0,57.5,0,1,Direct,GBR,7,57.5
2016-10-11,Resort Hotel,0,60.0,0,1,Online TA,FRA,14,60.0
2016-10-11,City Hotel,0,120.0,0,2,Offline TA/TO,FRA,181,240.0
2016-10-11,Resort Hotel,0,66.0,1,5,Groups,GBR,363,396.0
2016-10-11,Resort Hotel,0,80.81,2,5,Groups,GBR,339,565.6700000000001
2016-10-11,City Hotel,0,120.0,0,2,Offline TA/TO,ITA,181,240.0
2016-10-11,City Hotel,0,110.0,0,2,Aviation,ITA,1,220.0
2016-10-11,City Hotel,0,120.0,0,2,Offline TA/TO,FRA,181,240.0
2016-10-11,City Hotel,0,120.0,0,2,Offline TA/TO,FRA,181,240.0
2016-10-11,City Hotel,0,120.0,0,2,Offline TA/TO,FRA,181,240.0
2016-10-11,City Hotel,0,120.0,0,2,Offline TA/TO,FRA,181,240.0
2016-10-11,City Hotel,0,120.0,0,2,Offline TA/TO,FRA,181,240.0
2016-10-11,Resort Hotel,0,42.0,0,1,Corporate,PRT,5,42.0
2016-10-11,City Hotel,0,110.0,2,5,Aviation,ITA,5,770.0
2016-10-11,City Hotel,0,120.0,0,2,Offline TA/TO,PRT,181,240.0
2016-10-11,City Hotel,0,120.0,0,2,Offline TA/TO,FRA,181,240.0
2016-10-11,City Hotel,0,120.0,0,2,Offline TA/TO,FRA,181,240.0
2016-10-11,Resort Hotel,0,66.0,0,1,Direct,GBR,18,66.0
2016-10-11,City Hotel,0,120.0,0,2,Offline TA/TO,FRA,181,240.0
2016-10-11,City Hotel,0,120.0,0,2,Offline TA/TO,FRA,181,240.0
2016-10-11,Resort Hotel,0,80.81,2,5,Groups,GBR,339,565.6700000000001
2016-10-11,City Hotel,0,120.0,0,2,Offline TA/TO,FRA,181,240.0
2016-10-11,Resort Hotel,0,46.36,2,5,Groups,GBR,339,324.52
2016-10-11,City Hotel,0,120.0,0,2,Offline TA/TO,FRA,181,240.0
2016-10-11,Resort Hotel,0,50.66,0,1,Online TA,GBR,55,50.66
2016-10-11,City Hotel,0,120.0,0,2,Offline TA/TO,PRT,181,240.0
2016-10-11,City Hotel,0,120.0,0,2,Offline TA/TO,FRA,181,240.0
2016-10-11,Resort Hotel,0,0.0,0,1,Direct,GBR,18,0.0
2016-10-11,City Hotel,0,120.0,0,2,Offline TA/TO,FRA,181,240.0
2016-10-11,Resort Hotel,0,66.0,2,5,Groups,GBR,363,462.0
2016-10-11,Resort Hotel,0,44.36,2,5,Groups,GBR,339,310.52
2016-10-11,City Hotel,0,120.0,0,2,Offline TA/TO,FRA,181,240.0
2016-10-11,Resort Hotel,0,57.5,0,1,Direct,GBR,18,57.5
2016-10-11,City Hotel,0,110.0,0,2,Aviation,ITA,5,220.0
2016-10-11,Resort Hotel,0,63.5,0,1,Direct,GBR,18,63.5
2016-10-11,City Hotel,1,135.0,0,5,Online TA,NOR,128,675.0
2016-10-11,City Hotel,1,132.3,0,5,Online TA,NOR,128,661.5
2016-10-11,City Hotel,1,132.3,0,5,Online TA,NOR,128,661.5
2016-10-11,City Hotel,1,176.8,0,5,Direct,PRT,97,884.0
2016-10-11,City Hotel,1,199.8,0,4,Online TA,ESP,108,799.2
2016-10-11,City Hotel,1,118.8,0,3,Online TA,RUS,128,356.4
2016-10-11,City Hotel,0,120.0,0,2,Offline TA/TO,FRA,181,240.0
2016-10-11,City Hotel,1,108.0,0,3,Online TA,BEL,140,324.0
2016-10-11,City Hotel,1,72.25,0,3,Offline TA/TO,PRT,71,216.75
2016-10-11,City Hotel,0,120.0,0,2,Offline TA/TO,PRT,181,240.0
2016-10-11,City Hotel,1,96.3,0,3,Offline TA/TO,PRT,40,288.9
2016-10-11,City Hotel,1,151.2,0,3,Online TA,PRT,106,453.59999999999997
2016-10-11,Resort Hotel,0,63.6,0,3,Direct,GBR,18,190.8
2016-10-11,City Hotel,0,65.0,0,3,Corporate,PRT,4,195.0
2016-10-11,City Hotel,0,135.0,0,2,Online TA,ISR,47,270.0
2016-10-11,Resort Hotel,0,66.0,0,1,Direct,PRT,18,66.0
2016-10-11,City Hotel,1,120.0,0,2,Groups,PRT,26,240.0
2016-10-11,Resort Hotel,0,57.5,0,1,Direct,GBR,18,57.5
2016-10-11,City Hotel,1,120.0,0,2,Offline TA/TO,PRT,181,240.0
2016-10-11,Resort Hotel,0,72.0,0,1,Direct,GBR,18,72.0
2016-10-11,City Hotel,1,99.71,0,2,Direct,PRT,67,199.42
2016-10-11,City Hotel,1,97.2,0,2,Online TA,CHN,97,194.4
2016-10-11,City Hotel,1,120.0,0,2,Groups,PRT,26,240.0
2016-10-11,Resort Hotel,0,57.6,0,1,Direct,GBR,14,57.6
2016-10-11,City Hotel,1,120.0,0,2,Groups,PRT,26,240.0
2016-10-11,Resort Hotel,0,57.6,0,1,Direct,GBR,14,57.6
2016-10-11,Resort Hotel,0,59.0,0,1,Online TA,DEU,98,59.0
2016-10-11,City Hotel,0,95.0,0,3,Offline TA/TO,GBR,22,285.0
2016-10-11,Resort Hotel,0,39.0,0,1,Offline TA/TO,PRT,0,39.0
2016-10-11,City Hotel,0,151.5,0,3,Online TA,PRT,41,454.5
2016-10-11,City Hotel,0,120.0,0,2,Offline TA/TO,FRA,181,240.0
2016-10-11,City Hotel,1,99.71,0,2,Direct,PRT,67,199.42
2016-10-11,City Hotel,1,132.3,0,5,Online TA,NOR,128,661.5
2016-10-11,City Hotel,1,151.2,0,3,Online TA,RUS,128,453.59999999999997
2016-10-11,City Hotel,1,151.5,0,3,Online TA,USA,35,454.5
2016-10-11,City Hotel,0,120.0,0,2,Offline TA/TO,FRA,181,240.0
2016-10-11,City Hotel,0,250.0,0,2,Offline TA/TO,GBR,181,500.0
2016-10-11,City Hotel,1,132.3,2,5,Online TA,CHE,104,926.1000000000001
2016-10-11,Resort Hotel,0,74.0,0,1,Direct,GBR,18,74.0
2016-10-11,City Hotel,1,135.0,0,5,Online TA,ISR,75,675.0
2016-10-11,City Hotel,0,120.0,0,2,Offline TA/TO,PRT,181,240.0
2016-10-11,City Hotel,0,120.0,0,2,Offline TA/TO,FRA,181,240.0
2016-10-11,City Hotel,0,120.0,0,2,Offline TA/TO,FRA,181,240.0
2016-10-11,City Hotel,0,120.0,0,2,Offline TA/TO,PRT,181,240.0
2016-10-11,Resort Hotel,0,63.5,0,1,Direct,GBR,18,63.5
2016-10-11,City Hotel,0,80.75,0,3,Offline TA/TO,GBR,176,242.25
2016-10-12,Resort Hotel,0,137.0,1,4,Groups,GBR,364,685.0
2016-10-12,Resort Hotel,0,72.0,1,4,Groups,GBR,364,360.0
2016-10-12,City Hotel,1,75.0,0,3,Offline TA/TO,PRT,314,225.0
2016-10-12,City Hotel,1,75.0,0,3,Offline TA/TO,PRT,314,225.0
2016-10-12,Resort Hotel,0,60.0,0,4,Groups,PRT,364,240.0
2016-10-12,Resort Hotel,0,66.0,1,4,Groups,GBR,364,330.0
2016-10-12,City Hotel,1,110.0,0,3,Offline TA/TO,PRT,279,330.0
2016-10-12,City Hotel,1,132.3,0,3,Online TA,BEL,127,396.90000000000003
2016-10-12,Resort Hotel,0,66.0,1,4,Groups,GBR,364,330.0
2016-10-12,City Hotel,1,110.0,0,3,Offline TA/TO,PRT,279,330.0
2016-10-12,City Hotel,1,110.0,0,3,Offline TA/TO,PRT,279,330.0
2016-10-12,City Hotel,1,110.0,0,3,Offline TA/TO,PRT,279,330.0
2016-10-12,Resort Hotel,0,72.0,0,4,Groups,GBR,364,288.0
2016-10-12,City Hotel,1,110.0,0,3,Offline TA/TO,PRT,279,330.0
2016-10-12,Resort Hotel,0,60.0,0,4,Groups,GBR,364,240.0
2016-10-12,Resort Hotel,0,60.0,0,4,Groups,GBR,364,240.0
2016-10-12,Resort Hotel,0,66.0,0,4,Groups,GBR,364,264.0
2016-10-12,City Hotel,1,75.0,0,3,Offline TA/TO,PRT,314,225.0
2016-10-12,Resort Hotel,0,72.0,1,4,Groups,GBR,364,360.0
2016-10-12,Resort Hotel,0,66.0,1,4,Groups,GBR,364,330.0
2016-10-12,Resort Hotel,0,66.0,0,4,Groups,GBR,364,264.0
2016-10-12,Resort Hotel,0,68.0,1,4,Groups,GBR,364,340.0
2016-10-12,City Hotel,1,110.0,0,3,Offline TA/TO,PRT,279,330.0
2016-10-12,City Hotel,1,110.0,0,3,Offline TA/TO,PRT,279,330.0
2016-10-12,City Hotel,1,110.0,0,3,Offline TA/TO,PRT,279,330.0
2016-10-12,City Hotel,1,110.0,0,3,Offline TA/TO,PRT,279,330.0
2016-10-12,City Hotel,1,75.0,0,3,Offline TA/TO,PRT,314,225.0
2016-10-12,City Hotel,1,110.0,0,3,Offline TA/TO,PRT,279,330.0
2016-10-12,City Hotel,1,75.0,0,3,Offline TA/TO,PRT,314,225.0
2016-10-12,City Hotel,1,75.0,0,3,Offline TA/TO,PRT,314,225.0
2016-10-12,City Hotel,1,110.0,0,3,Offline TA/TO,PRT,279,330.0
2016-10-12,City Hotel,1,75.0,0,3,Offline TA/TO,PRT,314,225.0
2016-10-12,Resort Hotel,0,66.0,0,4,Groups,GBR,364,264.0
2016-10-12,City Hotel,1,75.0,0,3,Offline TA/TO,PRT,314,225.0
2016-10-12,City Hotel,1,110.0,0,3,Offline TA/TO,PRT,279,330.0
2016-10-12,City Hotel,1,75.0,0,3,Offline TA/TO,PRT,314,225.0
2016-10-12,City Hotel,1,110.0,0,3,Offline TA/TO,PRT,279,330.0
2016-10-12,City Hotel,1,110.0,0,3,Offline TA/TO,PRT,279,330.0
2016-10-12,City Hotel,1,110.0,0,3,Offline TA/TO,PRT,279,330.0
2016-10-12,City Hotel,1,110.0,0,3,Offline TA/TO,PRT,279,330.0
2016-10-12,City Hotel,1,110.0,0,3,Offline TA/TO,PRT,279,330.0
2016-10-12,City Hotel,1,110.0,0,3,Offline TA/TO,PRT,279,330.0
2016-10-12,City Hotel,1,75.0,0,3,Offline TA/TO,PRT,314,225.0
2016-10-12,City Hotel,1,110.0,0,3,Offline TA/TO,PRT,279,330.0
2016-10-12,City Hotel,1,110.0,0,3,Offline TA/TO,PRT,279,330.0
2016-10-12,City Hotel,1,110.0,0,3,Offline TA/TO,PRT,279,330.0
2016-10-12,Resort Hotel,0,60.0,1,4,Groups,GBR,364,300.0
2016-10-12,Resort Hotel,0,101.0,1,4,Groups,GBR,364,505.0
2016-10-12,Resort Hotel,0,74.0,1,4,Groups,GBR,364,370.0
2016-10-12,Resort Hotel,0,66.0,1,4,Groups,GBR,364,330.0
2016-10-12,Resort Hotel,1,60.0,1,4,Groups,PRT,364,300.0
2016-10-12,City Hotel,1,75.0,0,3,Offline TA/TO,PRT,105,225.0
2016-10-12,City Hotel,1,75.0,0,3,Offline TA/TO,PRT,105,225.0
2016-10-12,City Hotel,1,110.0,0,3,Offline TA/TO,PRT,279,330.0
2016-10-12,City Hotel,1,110.0,0,3,Offline TA/TO,PRT,279,330.0
2016-10-12,City Hotel,1,132.3,0,3,Online TA,BEL,127,396.90000000000003
2016-10-12,City Hotel,1,98.1,0,1,Online TA,FRA,184,98.1
2016-10-12,City Hotel,1,75.0,0,3,Offline TA/TO,PRT,105,225.0
2016-10-12,City Hotel,1,110.0,0,3,Offline TA/TO,PRT,279,330.0
2016-10-12,Resort Hotel,0,76.5,0,1,Offline TA/TO,PRT,2,76.5
2016-10-12,City Hotel,1,187.2,0,4,Direct,USA,99,748.8
2016-10-12,City Hotel,1,135.0,1,4,Online TA,PRT,73,675.0
2016-10-12,City Hotel,1,98.1,0,1,Online TA,FRA,184,98.1
2016-10-12,City Hotel,1,110.0,0,3,Offline TA/TO,PRT,279,330.0
2016-10-12,City Hotel,1,108.0,0,1,Online TA,FRA,110,108.0
2016-10-12,City Hotel,1,135.0,1,4,Online TA,PRT,73,675.0
2016-10-12,City Hotel,1,135.0,1,4,Online TA,PRT,73,675.0
2016-10-12,City Hotel,1,98.1,0,1,Online TA,FRA,184,98.1
2016-10-12,City Hotel,1,98.1,0,1,Online TA,FRA,182,98.1
2016-10-12,City Hotel,1,135.0,2,4,Online TA,CHE,76,810.0
2016-10-12,City Hotel,1,98.1,0,1,Online TA,FRA,182,98.1
2016-10-12,City Hotel,1,110.0,0,3,Offline TA/TO,PRT,279,330.0
2016-10-12,City Hotel,1,135.0,2,4,Online TA,CHE,76,810.0
2016-10-12,City Hotel,1,135.0,1,4,Online TA,PRT,73,675.0
2016-10-12,City Hotel,1,176.8,1,4,Direct,USA,97,884.0
2016-10-12,City Hotel,1,110.0,0,3,Offline TA/TO,PRT,279,330.0
2016-10-12,City Hotel,1,98.1,0,1,Online TA,FRA,182,98.1
2016-10-12,City Hotel,1,110.0,0,3,Offline TA/TO,PRT,279,330.0
2016-10-12,City Hotel,1,75.0,0,3,Offline TA/TO,PRT,314,225.0
2016-10-12,City Hotel,1,75.0,0,3,Offline TA/TO,PRT,314,225.0
2016-10-12,City Hotel,1,75.0,0,3,Offline TA/TO,PRT,314,225.0
2016-10-12,City Hotel,1,110.0,0,3,Offline TA/TO,PRT,279,330.0
2016-10-12,City Hotel,1,65.0,0,2,Corporate,PRT,12,130.0
2016-10-12,Resort Hotel,0,66.0,2,4,Groups,BEL,364,396.0
2016-10-12,Resort Hotel,0,0.0,0,0,Online TA,FRA,0,0.0
2016-10-12,City Hotel,1,110.0,0,3,Offline TA/TO,PRT,279,330.0
